Game#,Date,Away Team,Away Score,Home Team,Home Score,Away Division,Home Division,Game Type
,18-Jan-26,Hampton West Hockey Club,5,Roughnecks Mobile Infantry,1,Division 7B,Division 7B,REG
,18-Jan-26,Sockeyes Div 8,3,Glow Sticks,6,Division 8A,Division 8A,REG
,18-Jan-26,Scrooge McPuck,3,Orcas,6,Division 8A,Division 8A,REG
,18-Jan-26,Hackers,6,Coyotes,2,Division 6C,Division 6C,REG
,18-Jan-26,Real Bacon,2,Monarchs 6C,5,Division 6C,Division 6C,REG
,18-Jan-26,Seal Team Sticks,3,Hungry Hatchlings,2,Division 8B,Division 8B,REG
,18-Jan-26,SEA Cucumbers,0,Rainiers,7,Division 8B,Division 8B,REG
,18-Jan-26,Cascadians HC,8,Seals Lower,4,Division 7A,Division 7A,REG
,18-Jan-26,Not Sure 7A,1,Seattle Freeze,9,Division 7A,Division 7A,REG
,18-Jan-26,Bandits,4,Iced Awesome,4,Division 7B,Division 7B,REG
,18-Jan-26,Purple Reign,2,Purple Puck Eaters,2,Division 9B,Division 9B,REG
,19-Jan-26,Trash Pandas 5B,3,Reapers,4,Division 5B,Division 5B,REG
,19-Jan-26,Fossils,3,Squids,5,Division 6A,Division 6A,REG
,19-Jan-26,Barrel Aged Brewzers,2,Trash Pandas Garbage Legacy,2,Division 6D,Division 6D,REG
,19-Jan-26,Stingers,0,WKUP-5,4,Division 5C,Division 5B,REG
,19-Jan-26,Mighty Boosh,2,Dirty Couch Hockey Club,7,Division 6B,Division 6B,REG
,19-Jan-26,Midnight Twist,6,Brewzers OGB,6,Division 6A,Division 6A,REG
,19-Jan-26,Piranhas,1,Yetis,4,Division 5C,Division 5C,REG
,19-Jan-26,Jokres,5,Icemen,2,Division 6B,Division 6B,REG
,19-Jan-26,Skeletons,5,BSOD,2,Division 4C,Division 4C,REG
,19-Jan-26,Seals 5D,7,Alpuckas,2,Division 5D,Division 5D,REG
,19-Jan-26,Not Sure 5A,4,Dumpster Fire,1,Division 5A,Division 5A,REG
,19-Jan-26,Gamblers,2,Bullets,6,Division 5C,Division 5C,REG
,19-Jan-26,Flying Monkeys,7,PussyCats,1,Division 6A,Division 6A,REG
,19-Jan-26,LLUA,4,DevilFish,5,Division 4C,Division 4C,REG
,20-Jan-26,Seagulls,6,Renegades,2,Division 5B,Division 5B,REG
,20-Jan-26,40+ Advanced Falk,2,40+ Advanced Whiskey Dekes,4,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,20-Jan-26,40+ Advanced Bakers Dozen,2,40+ Advanced Gritty Pylons,2,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,20-Jan-26,Grey Dust Bunnies,0,Blue Footed Bloobies,4,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,20-Jan-26,Pineapple Express,0,White Yetis,0,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,20-Jan-26,Moose Knuckle,3,Dead Rabbits,4,Division 4C,Division 4C,REG
,20-Jan-26,Kraken Up,8,Greasy Weasels,0,Division 4B,Division 4B,REG
,20-Jan-26,Monarchs 5D,6,Black Katz,3,Division 5D,Division 5D,REG
,20-Jan-26,Steelhead,0,Chinooks,1,Division 4A,Division 4A,REG
,20-Jan-26,40+ Advanced Gratiot,4,40+ Advanced Tagami,1,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,20-Jan-26,Black Sheesh,2,Rink Flamingos,8,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,20-Jan-26,Red Hots,7,Sirens,1,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,20-Jan-26,Puckbuddies,9,Sasquatch,4,Division 3B,Division 3B,REG
,21-Jan-26,40+ Assisted Living,0,40+ Puck Dynasty,5,40+ Winter 2026,40+ Winter 2026,REG
,21-Jan-26,40+ Geri Hat Tricks,2,40+ Carl''s Seniors,2,40+ Winter 2026,40+ Winter 2026,REG
,21-Jan-26,Skateful Dead,5,Coconut Corgis,7,Division 4A,Division 4A,REG
,21-Jan-26,40+ Mid-Ice Crisis,4,40+ Red Flags,8,40+ Winter 2026,40+ Winter 2026,REG
,21-Jan-26,Mighty Mallards,5,Schilling Cider,3,Division 4B,Division 4B,REG
,21-Jan-26,Rhinos,2,Bar Down Transportation,7,Division 3A,Division 3A,REG
,21-Jan-26,40+ Gritty Pylons,1,40+ Rough Draft,2,40+ Winter 2026,40+ Winter 2026,REG
,21-Jan-26,Ice-O-Topes,1,Roughnecks - Game Theory,4,Division 5A,Division 5A,REG
,21-Jan-26,Puget Sound Pigeons,3,Eagles,1,Division 3A,Division 3A,REG
,21-Jan-26,Buck Wild,3,Night Owls,3,Division 4B,Division 4B,REG
,21-Jan-26,40+ Rusty Blades,2,40+ Coldtimers,5,40+ Winter 2026,40+ Winter 2026,REG
,21-Jan-26,Hooligans,8,Edible Arrangements,1,Division 4C,Division 4C,REG
,21-Jan-26,The Brigade,3,Chiefs,7,Division 2,Division 2,REG
,21-Jan-26,Lumberjacks,1,Highlanders,0,Division 5D,Division 5D,REG
,22-Jan-26,Pull Tab Bandits,7,Mavericks,3,Division 2,Division 2,REG
,22-Jan-26,Pheasants,3,Northwest Crabs,5,Division 2,Division 2,REG
,22-Jan-26,MMHC,5,Shockers,2,Division 3B,Division 3B,REG
,22-Jan-26,Falcons,2,ALTP,4,Division 1A,Division 1A,REG
,22-Jan-26,Maple Bars,0,Goal Diggers,6,Division 4A,Division 4A,REG
,22-Jan-26,ESB,10,Mustangs,2,Division 1A,Division 1A,REG
,22-Jan-26,Breakers,2,Bombers,1,Division 3B,Division 3B,REG
,22-Jan-26,Seattle Supernova,2,NW Stars,2,Division 1A,Division 1A,REG
,22-Jan-26,Wolves,10,Top Cheddar,0,Division 4C,Division 5A,REG
,22-Jan-26,The Herd,4,Sabercats,3,Division 3A,Division 3B,REG
,22-Jan-26,Red Dog,1,Koronis Motors,0,Division 2,Division 2,REG
,24-Jan-26,Yacht Flippers,0,Frozen Assets,7,Division 9A,Division 9A,REG
,24-Jan-26,Fighting Clams,1,Blackbirds,7,Division 9A,Division 9A,REG
,25-Jan-26,Banana Blades,2,Ice Breakers,3,Division 10A,Division 10A,REG
,25-Jan-26,Trash Pandas 7 Landis,0,Seattle Freeze,6,Division 7A,Division 7A,REG
,25-Jan-26,Doom Clouds,3,Winter 26 New Div 10 Purple,0,Division 10A,Division 10A,REG
,25-Jan-26,Bandits,0,Hampton West Hockey Club,7,Division 7B,Division 7B,REG
,25-Jan-26,Rainiers,5,Hungry Hatchlings,2,Division 8B,Division 8B,REG
,25-Jan-26,Jokres,4,Mighty Boosh,2,Division 6B,Division 6B,REG
,25-Jan-26,Khaos,3,Gremlins Hockey,1,Division 9A,Division 9A,REG
,25-Jan-26,Chucklepucks,12,Seals Lower,1,Division 7A,Division 7A,REG
,25-Jan-26,Mighty Moose,3,Purple Reign,3,Division 9B,Division 9B,REG
,25-Jan-26,Seattle Slapshots,1,Seal Team Sticks,3,Division 8B,Division 8B,REG
,25-Jan-26,Purple Puck Eaters,5,Orange Crush,5,Division 9B,Division 9B,REG
,25-Jan-26,Pond Pigeons,3,Quacken,7,Division 7C,Division 7C,REG
,25-Jan-26,Not Sure 7A,2,Cascadians HC,0,Division 7A,Division 7A,REG
,25-Jan-26,Beer Dragons,0,Spicy Kittens,6,Division 9B,Division 9B,REG
,25-Jan-26,Los Tigres,2,LKI,4,Division 7C,Division 7C,REG
,25-Jan-26,Scrooge McPuck,2,Spittin'' Llamas,1,Division 8A,Division 8A,REG
,25-Jan-26,Red Zeppelin,3,Golden Mules,3,Division 10A,Division 10A,REG
,25-Jan-26,Greenhorns,3,Coyotes,7,Division 6C,Division 6C,REG
,25-Jan-26,BLU Bombers,2,Seattle Dogs,3,Division 7C,Division 7C,REG
,25-Jan-26,Fluffy Bunnies,1,Iced Awesome,6,Division 7B,Division 7B,REG
,25-Jan-26,Orcas,3,Glow Sticks,3,Division 8A,Division 8A,REG
,25-Jan-26,Birrds,5,Roughnecks Mobile Infantry,5,Division 7B,Division 7B,REG
,25-Jan-26,Rainier Reindeers HC-9,4,Tropical Punchers,1,Division 9B,Division 9B,REG
,25-Jan-26,Blackouts,1,Sockeyes Div 8,4,Division 8A,Division 8A,REG
,25-Jan-26,Mudflaps,2,Trash Pandas Garbage Legacy,3,Division 6D,Division 6D,REG
,25-Jan-26,SEA Cucumbers,2,Toe Dragons,0,Division 8B,Division 8B,REG
,26-Jan-26,Alpuckas,4,Monarchs 5D,0,Division 5D,Division 5D,REG
,26-Jan-26,Lumberjacks,2,Seals 5D,6,Division 5D,Division 5D,REG
,26-Jan-26,Ice-O-Topes,2,Dumpster Fire,6,Division 5A,Division 5A,REG
,26-Jan-26,MMHC,2,Sabercats,4,Division 3B,Division 3B,REG
,26-Jan-26,Real Bacon,1,Hackers,1,Division 6C,Division 6C,REG
,26-Jan-26,Flying Monkeys,2,Midnight Twist,2,Division 6A,Division 6A,REG
,26-Jan-26,Not Sure 5A,6,Top Cheddar,1,Division 5A,Division 5A,REG
,26-Jan-26,Icemen,1,Dumb Pucks,6,Division 6B,Division 6B,REG
,26-Jan-26,Squids,4,PussyCats,4,Division 6A,Division 6A,REG
,26-Jan-26,Trash Pandas 5B,2,Piranhas,1,Division 5B,Division 5C,REG
,26-Jan-26,Fossils,3,Brewzers OGB,4,Division 6A,Division 6A,REG
,26-Jan-26,Barrel Aged Brewzers,3,Raiders,5,Division 6D,Division 6D,REG
,26-Jan-26,LLUA,6,Hooligans,3,Division 4C,Division 4C,REG
,26-Jan-26,Blades,4,Wranglers,6,Division 6D,Division 6D,REG
,26-Jan-26,Monarchs 6C,4,Honey Badgers,4,Division 6C,Division 6C,REG
,26-Jan-26,Renegades,5,Reapers,9,Division 5B,Division 5B,REG
,26-Jan-26,Dirty Couch Hockey Club,2,Rainier Reindeer HC-6B,4,Division 6B,Division 6B,REG
,27-Jan-26,Eagles,9,Bar Down Transportation,3,Division 3A,Division 3A,REG
,27-Jan-26,Bullets,3,Yetis,7,Division 5C,Division 5C,REG
,27-Jan-26,40+ Advanced Whiskey Dekes,3,40+ Advanced Tagami,4,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,27-Jan-26,40+ Advanced Gratiot,1,40+ Advanced Bakers Dozen,3,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,27-Jan-26,Pineapple Express,0,Rink Flamingos,6,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,27-Jan-26,Grey Dust Bunnies,2,Sirens,1,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,27-Jan-26,Gamblers,2,Stingers,4,Division 5C,Division 5C,REG
,27-Jan-26,Blue Footed Bloobies,3,White Yetis,5,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,27-Jan-26,40+ Advanced Falk,2,40+ Advanced Gritty Pylons,6,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,27-Jan-26,Seagulls,3,WKUP-5,3,Division 5B,Division 5B,REG
,27-Jan-26,Red Hots,3,Black Sheesh,3,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,28-Jan-26,Puget Sound Pigeons,4,The Herd,4,Division 3A,Division 3A,REG
,28-Jan-26,Breakers,1,Sasquatch,5,Division 3B,Division 3B,REG
,28-Jan-26,Roughnecks - Game Theory,1,Skeletons,6,Division 5A,Division 4C,REG
,28-Jan-26,40+ Rusty Blades,3,40+ Rough Draft,3,40+ Winter 2026,40+ Winter 2026,REG
,28-Jan-26,40+ Gritty Pylons,2,40+ Puck Dynasty,3,40+ Winter 2026,40+ Winter 2026,REG
,28-Jan-26,40+ Coldtimers,10,40+ Carl''s Seniors,4,40+ Winter 2026,40+ Winter 2026,REG
,28-Jan-26,Koronis Motors,4,Pheasants,12,Division 2,Division 2,REG
,28-Jan-26,Bombers,5,Shockers,3,Division 3B,Division 3B,REG
,28-Jan-26,Northwest Crabs,5,Mavericks,5,Division 2,Division 2,REG
,28-Jan-26,Buck Wild,3,Mighty Mallards,6,Division 4B,Division 4B,REG
,28-Jan-26,40+ Mid-Ice Crisis,3,40+ Assisted Living,0,40+ Winter 2026,40+ Winter 2026,REG
,28-Jan-26,40+ Red Flags,6,40+ Geri Hat Tricks,3,40+ Winter 2026,40+ Winter 2026,REG
,28-Jan-26,Moose Knuckle,5,BSOD,3,Division 4C,Division 4C,REG
,28-Jan-26,Chinooks,5,Skateful Dead,7,Division 4A,Division 4A,REG
,29-Jan-26,NW Stars,5,Mustangs,5,Division 1A,Division 1A,REG
,29-Jan-26,Seattle Supernova,6,Falcons,2,Division 1A,Division 1A,REG
,29-Jan-26,Rhinos,7,Puckbuddies,5,Division 3A,Division 3B,REG
,29-Jan-26,Red Dog,2,The Mighty Geoducks,4,Division 2,Division 2,REG
,29-Jan-26,Highlanders,1,Black Katz,2,Division 5D,Division 5D,REG
,29-Jan-26,ESB,3,ALTP,4,Division 1A,Division 1A,REG
,29-Jan-26,Chiefs,5,Pull Tab Bandits,6,Division 2,Division 2,REG
,29-Jan-26,Steelhead,3,Schilling Cider,7,Division 4A,Division 4B,REG
,29-Jan-26,Dead Rabbits,3,Edible Arrangements,5,Division 4C,Division 4C,REG
,31-Jan-26,Hungry Hatchlings,5,Toe Dragons,5,Division 8B,Division 8B,REG
,31-Jan-26,Seattle Slapshots,5,SEA Cucumbers,0,Division 8B,Division 8B,REG
,1-Feb-26,Gremlins Hockey,0,Frozen Assets,4,Division 9A,Division 9A,REG
,1-Feb-26,Fluffy Bunnies,4,Bandits,2,Division 7B,Division 7B,REG
,1-Feb-26,Orange Crush,5,Mighty Moose,5,Division 9B,Division 9B,REG
,1-Feb-26,Chucklepucks,8,Cascadians HC,1,Division 7A,Division 7A,REG
,1-Feb-26,Blackbirds,5,Yacht Flippers,4,Division 9A,Division 9A,REG
,1-Feb-26,Roughnecks Mobile Infantry,2,Iced Awesome,5,Division 7B,Division 7B,REG
,1-Feb-26,Seattle Freeze,3,Seals Lower,0,Division 7A,Division 7A,REG
,1-Feb-26,Birrds,2,Hampton West Hockey Club,8,Division 7B,Division 7B,REG
,1-Feb-26,LKI,4,Quacken,8,Division 7C,Division 7C,REG
,1-Feb-26,Banana Blades,6,Winter 26 New Div 10 Purple,2,Division 10A,Division 10A,REG
,1-Feb-26,Trash Pandas 7 Landis,2,Not Sure 7A,2,Division 7A,Division 7A,REG
,1-Feb-26,Glow Sticks,7,Spittin'' Llamas,2,Division 8A,Division 8A,REG
,1-Feb-26,Khaos,5,Fighting Clams,8,Division 9A,Division 9A,REG
,1-Feb-26,Purple Puck Eaters,3,Tropical Punchers,3,Division 9B,Division 9B,REG
,1-Feb-26,Blackouts,4,Scrooge McPuck,1,Division 8A,Division 8A,REG
,1-Feb-26,Red Zeppelin,6,Doom Clouds,0,Division 10A,Division 10A,REG
,1-Feb-26,Mudflaps,5,Barrel Aged Brewzers,7,Division 6D,Division 6D,REG
,1-Feb-26,Icemen,5,Rainier Reindeer HC-6B,6,Division 6B,Division 6B,REG
,1-Feb-26,Purple Reign,1,Spicy Kittens,6,Division 9B,Division 9B,REG
,1-Feb-26,Orcas,5,Sockeyes Div 8,3,Division 8A,Division 8A,REG
,1-Feb-26,Dumb Pucks,4,Mighty Boosh,4,Division 6B,Division 6B,REG
,1-Feb-26,Golden Mules,3,Ice Breakers,0,Division 10A,Division 10A,REG
,1-Feb-26,Los Tigres,3,Seattle Dogs,7,Division 7C,Division 7C,REG
,1-Feb-26,BLU Bombers,4,Pond Pigeons,4,Division 7C,Division 7C,REG
,1-Feb-26,Beer Dragons,0,Rainier Reindeers HC-9,7,Division 9B,Division 9B,REG
,1-Feb-26,Rainiers,1,Seal Team Sticks,2,Division 8B,Division 8B,REG
,2-Feb-26,Wranglers,3,Trash Pandas Garbage Legacy,2,Division 6D,Division 6D,REG
,2-Feb-26,Black Katz,4,Seals 5D,4,Division 5D,Division 5D,REG
,2-Feb-26,Coyotes,5,Real Bacon,1,Division 6C,Division 6C,REG
,2-Feb-26,Flying Monkeys,3,Brewzers OGB,10,Division 6A,Division 6A,REG
,2-Feb-26,Reapers,3,WKUP-5,5,Division 5B,Division 5B,REG
,2-Feb-26,LLUA,4,Skeletons,1,Division 4C,Division 4C,REG
,2-Feb-26,Blades,5,Raiders,4,Division 6D,Division 6D,REG
,2-Feb-26,Squids,5,Fossils,5,Division 6A,Division 6A,REG
,2-Feb-26,Monarchs 6C,2,Greenhorns,3,Division 6C,Division 6C,REG
,2-Feb-26,Renegades,2,Trash Pandas 5B,4,Division 5B,Division 5B,REG
,2-Feb-26,Bullets,4,Piranhas,1,Division 5C,Division 5C,REG
,2-Feb-26,Dirty Couch Hockey Club,4,Jokres,7,Division 6B,Division 6B,REG
,2-Feb-26,Hooligans,5,Wolves,2,Division 4C,Division 4C,REG
,2-Feb-26,PussyCats,2,Midnight Twist,1,Division 6A,Division 6A,REG
,2-Feb-26,Moose Knuckle,2,Not Sure 5A,2,Division 4C,Division 5A,REG
,2-Feb-26,Honey Badgers,1,Hackers,3,Division 6C,Division 6C,REG
,2-Feb-26,Alpuckas,2,Lumberjacks,1,Division 5D,Division 5D,REG
,3-Feb-26,Black Sheesh,7,Pineapple Express,3,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,3-Feb-26,Yetis,3,Stingers,3,Division 5C,Division 5C,REG
,3-Feb-26,Breakers,3,Puckbuddies,5,Division 3B,Division 3B,REG
,3-Feb-26,DevilFish,3,Dead Rabbits,4,Division 4C,Division 4C,REG
,3-Feb-26,White Yetis,5,Sirens,0,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,3-Feb-26,40+ Advanced Whiskey Dekes,10,40+ Advanced Gratiot,4,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,3-Feb-26,40+ Advanced Falk,0,40+ Advanced Bakers Dozen,2,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,3-Feb-26,Blue Footed Bloobies,2,Rink Flamingos,6,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,3-Feb-26,Coconut Corgis,4,Steelhead,2,Division 4A,Division 4A,REG
,3-Feb-26,Gamblers,4,Seagulls,5,Division 5C,Division 5B,REG
,3-Feb-26,Pheasants,8,The Mighty Geoducks,6,Division 2,Division 2,REG
,3-Feb-26,Grey Dust Bunnies,2,Red Hots,0,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,3-Feb-26,40+ Advanced Tagami,2,40+ Advanced Gritty Pylons,7,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,4-Feb-26,40+ Assisted Living,3,40+ Gritty Pylons,5,40+ Winter 2026,40+ Winter 2026,REG
,4-Feb-26,Mavericks,1,Koronis Motors,2,Division 2,Division 2,REG
,4-Feb-26,Chinooks,3,Maple Bars,5,Division 4A,Division 4A,REG
,4-Feb-26,Greasy Weasels,6,Mighty Mallards,3,Division 4B,Division 4B,REG
,4-Feb-26,40+ Rusty Blades,2,40+ Puck Dynasty,6,40+ Winter 2026,40+ Winter 2026,REG
,4-Feb-26,Edible Arrangements,4,BSOD,3,Division 4C,Division 4C,REG
,4-Feb-26,Kraken Up,2,Buck Wild,4,Division 4B,Division 4B,REG
,4-Feb-26,40+ Geri Hat Tricks,1,40+ Mid-Ice Crisis,5,40+ Winter 2026,40+ Winter 2026,REG
,4-Feb-26,Ice-O-Topes,3,Roughnecks - Game Theory,2,Division 5A,Division 5A,REG
,4-Feb-26,Puget Sound Pigeons,1,MMHC,2,Division 3A,Division 3B,REG
,4-Feb-26,Schilling Cider,6,Night Owls,6,Division 4B,Division 4B,REG
,4-Feb-26,40+ Coldtimers,5,40+ Red Flags,8,40+ Winter 2026,40+ Winter 2026,REG
,4-Feb-26,40+ Carl''s Seniors,7,40+ Rough Draft,7,40+ Winter 2026,40+ Winter 2026,REG
,4-Feb-26,Goal Diggers,8,Skateful Dead,8,Division 4A,Division 4A,REG
,4-Feb-26,Eagles,4,Rhinos,8,Division 3A,Division 3A,REG
,4-Feb-26,Dumpster Fire,6,Top Cheddar,3,Division 5A,Division 5A,REG
,5-Feb-26,Highlanders,4,Monarchs 5D,3,Division 5D,Division 5D,REG
,5-Feb-26,Northwest Crabs,9,Chiefs,3,Division 2,Division 2,REG
,5-Feb-26,ALTP,2,Seattle Supernova,4,Division 1A,Division 1A,REG
,5-Feb-26,Pull Tab Bandits,5,The Brigade,2,Division 2,Division 2,REG
,5-Feb-26,NW Stars,3,ESB,5,Division 1A,Division 1A,REG
,5-Feb-26,Bombers,3,Sabercats,1,Division 3B,Division 3B,REG
,5-Feb-26,Bar Down Transportation,0,The Herd,1,Division 3A,Division 3A,REG
,5-Feb-26,Mustangs,3,Falcons,14,Division 1A,Division 1A,REG
,5-Feb-26,Shockers,1,Sasquatch,8,Division 3B,Division 3B,REG
,6-Feb-26,Icemen,4,Jokres,4,Division 6B,Division 6B,REG
,6-Feb-26,Frozen Assets,6,Mighty Moose,3,Division 9A,Division 9B,REG
,7-Feb-26,Monarchs 6C,3,Coyotes,2,Division 6C,Division 6C,REG
,7-Feb-26,Dirty Couch Hockey Club,10,Dumb Pucks,9,Division 6B,Division 6B,REG
,9-Feb-26,Seattle Dogs,3,LKI,3,Division 7C,Division 7C,REG
,9-Feb-26,Hooligans,1,Moose Knuckle,2,Division 4C,Division 4C,REG
,9-Feb-26,DevilFish,2,Wolves,3,Division 4C,Division 4C,REG
,9-Feb-26,Ice-O-Topes,3,LLUA,4,Division 5A,Division 4C,REG
,9-Feb-26,PussyCats,0,Flying Monkeys,3,Division 6A,Division 6A,REG
,9-Feb-26,Hackers,4,Greenhorns,5,Division 6C,Division 6C,REG
,9-Feb-26,Reapers,4,Seagulls,2,Division 5B,Division 5B,REG
,9-Feb-26,Honey Badgers,3,Real Bacon,3,Division 6C,Division 6C,REG
,9-Feb-26,Yetis,6,Gamblers,1,Division 5C,Division 5C,REG
,9-Feb-26,Dumpster Fire,2,Not Sure 5A,7,Division 5A,Division 5A,REG
,9-Feb-26,WKUP-5,8,Trash Pandas 5B,0,Division 5B,Division 5B,REG
,9-Feb-26,Wranglers,6,Mudflaps,3,Division 6D,Division 6D,REG
,9-Feb-26,Fossils,2,Midnight Twist,4,Division 6A,Division 6A,REG
,9-Feb-26,Stingers,4,Piranhas,2,Division 5C,Division 5C,REG
,9-Feb-26,Brewzers OGB,3,Squids,7,Division 6A,Division 6A,REG
,9-Feb-26,Mighty Boosh,2,Rainier Reindeer HC-6B,5,Division 6B,Division 6B,REG
,9-Feb-26,Blades,3,Barrel Aged Brewzers,3,Division 6D,Division 6D,REG
,9-Feb-26,Trash Pandas Garbage Legacy,2,Raiders,1,Division 6D,Division 6D,REG
,10-Feb-26,Blue Footed Bloobies,5,Pineapple Express,1,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,10-Feb-26,Night Owls,6,Mighty Mallards,3,Division 4B,Division 4B,REG
,10-Feb-26,Sirens,0,Rink Flamingos,4,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,10-Feb-26,Steelhead,6,Skateful Dead,3,Division 4A,Division 4A,REG
,10-Feb-26,40+ Advanced Tagami,6,40+ Advanced Falk,6,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,10-Feb-26,Black Katz,3,Lumberjacks,2,Division 5D,Division 5D,REG
,10-Feb-26,Dead Rabbits,4,BSOD,1,Division 4C,Division 4C,REG
,10-Feb-26,White Yetis,4,Red Hots,1,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,10-Feb-26,40+ Advanced Gritty Pylons,1,40+ Advanced Gratiot,5,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,10-Feb-26,Grey Dust Bunnies,4,Black Sheesh,2,Women''s Division Winter 2026,Women''s Division Winter 2026,REG
,10-Feb-26,Seals 5D,6,Monarchs 5D,3,Division 5D,Division 5D,REG
,10-Feb-26,40+ Advanced Bakers Dozen,2,40+ Advanced Whiskey Dekes,9,40+ Advanced Winter 2026,40+ Advanced Winter 2026,REG
,10-Feb-26,Bullets,3,Renegades,8,Division 5C,Division 5B,REG
,11-Feb-26,Top Cheddar,3,Roughnecks - Game Theory,3,Division 5A,Division 5A,REG
,11-Feb-26,Bombers,4,MMHC,5,Division 3B,Division 3B,REG
,11-Feb-26,40+ Coldtimers,4,40+ Mid-Ice Crisis,7,40+ Winter 2026,40+ Winter 2026,REG
,11-Feb-26,40+ Geri Hat Tricks,2,40+ Assisted Living,5,40+ Winter 2026,40+ Winter 2026,REG
,11-Feb-26,Schilling Cider,5,Kraken Up,6,Division 4B,Division 4B,REG
,11-Feb-26,Koronis Motors,5,Chiefs,10,Division 2,Division 2,REG
,11-Feb-26,40+ Rough Draft,2,40+ Red Flags,1,40+ Winter 2026,40+ Winter 2026,REG
,11-Feb-26,Sasquatch,6,Sabercats,5,Division 3B,Division 3B,REG
,11-Feb-26,Eagles,10,Breakers,0,Division 3A,Division 3B,REG
,11-Feb-26,40+ Carl''s Seniors,2,40+ Puck Dynasty,6,40+ Winter 2026,40+ Winter 2026,REG
,11-Feb-26,Goal Diggers,5,Chinooks,4,Division 4A,Division 4A,REG
,11-Feb-26,Edible Arrangements,3,Skeletons,7,Division 4C,Division 4C,REG
,11-Feb-26,40+ Rusty Blades,3,40+ Gritty Pylons,4,40+ Winter 2026,40+ Winter 2026,REG
,11-Feb-26,Greasy Weasels,3,Buck Wild,7,Division 4B,Division 4B,REG
,12-Feb-26,Bar Down Transportation,0,Puget Sound Pigeons,1,Division 3A,Division 3A,REG
,12-Feb-26,Mavericks,2,The Mighty Geoducks,1,Division 2,Division 2,REG
,12-Feb-26,The Herd,4,Rhinos,9,Division 3A,Division 3A,REG
,12-Feb-26,NW Stars,2,ALTP,2,Division 1A,Division 1A,REG
,12-Feb-26,Pheasants,5,Red Dog,9,Division 2,Division 2,REG
,12-Feb-26,Mustangs,0,Seattle Supernova,1,Division 1A,Division 1A,REG
,12-Feb-26,Highlanders,4,Alpuckas,13,Division 5D,Division 5D,REG
,12-Feb-26,Northwest Crabs,8,The Brigade,8,Division 2,Division 2,REG
,12-Feb-26,Coconut Corgis,1,Maple Bars,8,Division 4A,Division 4A,REG
,12-Feb-26,Shockers,3,Puckbuddies,2,Division 3B,Division 3B,REG
,12-Feb-26,Falcons,4,ESB,5,Division 1A,Division 1A,REG
,13-Feb-26,Glow Sticks,9,Scrooge McPuck,0,Division 8A,Division 8A,REG
,15-Feb-26,Roughnecks Mobile Infantry,1,Fluffy Bunnies,2,Division 7B,Division 7B,REG
,15-Feb-26,Frozen Assets,3,Fighting Clams,0,Division 9A,Division 9A,REG
,15-Feb-26,Purple Puck Eaters,,Rainier Reindeers HC-9,,Division 9B,Division 9B,
,15-Feb-26,Cascadians HC,6,Trash Pandas 7 Landis,1,Division 7A,Division 7A,REG
,15-Feb-26,Khaos,1,Blackbirds,4,Division 9A,Division 9A,REG
,15-Feb-26,LKI,7,Pond Pigeons,5,Division 7C,Division 7C,REG
,15-Feb-26,Coyotes,,Honey Badgers,,Division 6C,Division 6C,
,15-Feb-26,Raiders,2,Mudflaps,6,Division 6D,Division 6D,REG
,15-Feb-26,Orcas,3,Blackouts,0,Division 8A,Division 8A,REG
,15-Feb-26,Purple Reign,8,Beer Dragons,2,Division 9B,Division 9B,REG
,15-Feb-26,Rainiers,1,Seattle Slapshots,1,Division 8B,Division 8B,REG
,15-Feb-26,Banana Blades,0,Golden Mules,6,Division 10A,Division 10A,REG
,15-Feb-26,Los Tigres,6,BLU Bombers,4,Division 7C,Division 7C,REG
,15-Feb-26,Toe Dragons,0,Seal Team Sticks,6,Division 8B,Division 8B,REG
,15-Feb-26,Spittin'' Llamas,2,Sockeyes Div 8,2,Division 8A,Division 8A,REG
